LTER,Site,Species,MSE,b,coef_int,coef_slope,Pr_int,Pr_slope,logLik,length,Y1,Y2,Feeding,Habitat,Pollinator,Order
MidwestSTN,DeKalb,Hysteroneura setariae,0.605846651,-0.655891284,-0.098792707,-0.08372338,0.841217081,0.922859399,2.269160331,6,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Lipaphis pseudobrassicae,0.987007725,0.20627368,0.595784837,-1.332185864,0.414611298,0.327581932,4.798253607,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Macrosiphum euphorbiae,1.003065796,0.269067822,0.549497894,-1.200729657,0.479065572,0.402086807,4.842344557,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Monellia caryella,2.439058112,0.83682252,-0.776170604,0.182443408,0.797080888,0.95454047,1.501200346,5,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Myzocallis spp.,1.25882532,0.068400527,-0.351878138,0.615657517,0.734275929,0.707289627,1.921989495,6,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Myzus lythri,0.993049288,0.730749781,-1.087142383,1.796040131,0.466638484,0.447968273,4.622161689,8,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Myzus persicae,1.125696699,0.357241644,-0.269247616,0.670865783,0.76141759,0.677406686,4.539637856,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Nearctaphis bakeri,0.966376003,-0.058683342,-0.530828131,1.174950113,0.365373209,0.291120802,4.449959789,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Nearctaphis crataegifoliae,1.115468256,-0.077058317,0.084862358,-0.18527438,0.890889643,0.874907134,2.993572472,8,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Prociphilus spp.,0.32258064,0.999999963,-2.293772908,3.6065612,0.999192134,0.038486445,4.439671592,5,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Protaphis middletonii,1.457311182,0.999999979,-0.1313203,2.393761576,0.999982876,0.512049567,4.131159333,8,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Rhopalosiphum cerasifoliae,1.777777721,0.999999964,1.055555536,-1.333333386,0.999850567,0.666666648,1.449678605,4,2006,2011,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Rhopalosiphum maidis,0.316372706,-0.045536172,1.259079377,-2.798242497,0.004296359,0.001617529,8.937362364,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Rhopalosiphum nymphaeae,0.929788334,-0.201490984,-0.413988166,0.913040681,0.424320232,0.355023565,4.378338831,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Rhopalosiphum oxyacanthae,1.466528928,0.999996515,1.597469645,-0.922328271,0.997306634,0.824998902,5.13408699,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Rhopalosiphum padi,1.161855167,0.388987548,0.086249089,-0.16234762,0.926086535,0.922940125,4.472359721,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Rhopalosiphum rufiabdominale,1.162049225,0.429190312,0.088397012,-0.34369487,0.9275982,0.843964203,4.54844662,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Schizaphis graminum,1.152939803,0.469215787,-0.266430292,0.463799695,0.793554148,0.797936153,4.658549083,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Sitobion avenae,0.874192292,0.552559998,-0.677887581,1.45639145,0.497990699,0.407445535,5.937488143,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Tetraneura spp.,0.801726971,-0.178070875,0.737472006,-1.658041953,0.150456427,0.095126691,5.008211717,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Therioaphis riehmi,0.192456979,-0.345038933,1.518212574,-2.761320028,0.01185961,0.007898776,5.091966,6,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Therioaphis trifolii,1.06560057,0.891584723,0.147659637,-0.981591193,0.949469594,0.741418777,6.023218079,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DeKalb,Tinocallis saltans,1.035229465,-0.142508556,-0.370544782,0.755703422,0.651989431,0.583322474,1.573144514,5,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Acyrthosiphon pisum,1.235973607,0.999994283,-0.398361509,-1.631899116,0.999062951,0.671327638,5.818235384,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Anoecia cornicola,1.36486441,0.453807045,0.065641142,-0.01548514,0.956631913,0.994333393,2.68765681,7,2006,2012,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Anoecia oenotherae,1.059657225,-0.087214379,0.367701636,-0.824975207,0.608173884,0.535849117,2.118182839,6,2007,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Anoecia setariae,0.806094682,-0.481098146,-0.422437864,1.168628686,0.582528313,0.451258557,0.780718653,4,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Aphis asclepiadis,0.673147885,-0.231915743,0.729655632,-1.734344693,0.134482493,0.073700394,4.907338741,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Aphis coreopsidis,0.692519374,-0.391634699,0.392120146,-1.00919469,0.397686841,0.29524908,3.16704987,7,2007,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Aphis craccivora,0.423988036,0.999996793,0.140035002,-1.956536296,0.999578733,0.393685214,10.0978816,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Aphis folsomii,0.52587748,-0.609244458,0.774909569,-1.760185222,0.149844037,0.13179776,1.800109026,5,2007,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Aphis glycines,0.857361811,-0.1769221,0.638568896,-1.379601941,0.220033625,0.166683996,4.741662851,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Aphis gossypii,1.016913548,-0.015887757,0.445222377,-0.985162238,0.468935164,0.395800981,4.314141327,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Aphis illinoisensis,1.62644329,0.988630596,-0.828117263,-0.787195439,0.926817608,0.814040837,2.820067955,6,2007,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Aphis nerii,0.473184688,-0.713101367,-0.55599695,1.286510078,0.142682295,0.102243885,3.482639109,7,2006,2012,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Aphis sambuci,1.499999876,0.999999909,-1.341640707,1.565247754,0.999657259,0.60418124,2.418949689,5,2006,2012,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Aphis spiraecola,0.524247135,0.999996887,-0.945803737,-1.02E-10,0.997479213,1,9.248850119,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Calaphis betulella,0.811168323,-0.46795198,0.222149273,-0.247268675,0.760084891,0.854699879,1.385533317,5,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Capitophorus elaeagni,0.581321073,-0.271264962,0.958451933,-2.150309807,0.044085652,0.024062131,5.358957946,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Capitophorus hippophaes,0.398309274,-0.649724847,0.894713865,-1.839989771,0.007022768,0.004810396,6.978146189,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Chaitophorus populicola,0.180194687,-0.890438042,0.540587328,-0.960798011,0.076717242,0.135096315,2.662663583,5,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Colopha ulmicola,0.888667507,0.018471167,0.699497994,-1.57716133,0.27249494,0.197961467,4.323015477,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Drepanaphis acerifoliae,1.308415853,0.999999963,-2.176445506,2.473127902,0.999611676,0.385014953,2.996559411,6,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Dysaphis plantaginea,1.452448617,0.765291441,0.045122596,0.811760033,0.981619872,0.765859212,1.930018435,5,2006,2011,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Eulachnus rileyi,0.795597558,-0.251721331,-0.542750476,1.578495781,0.451358556,0.324362789,1.109215658,4,2007,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Forda marginata,0.853231202,-0.344030616,-0.402154106,1.188846295,0.595301036,0.461918465,0.837877066,4,2006,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Geoica utricularia,0.891248456,0.007938375,0.655853924,-1.5974145,0.333361397,0.243398286,3.124644079,7,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Hyadaphis foeniculi,0.496033835,-0.267272068,1.070185997,-2.359499695,0.014488859,0.006842111,6.786694819,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Hyalopterus pruni,0.996079171,0.329340021,0.531435279,-1.451767725,0.535487951,0.390005781,3.815650438,8,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Hysteroneura setariae,0.493729886,0.122320783,1.114763352,-2.49089838,0.040019384,0.018576402,7.42821513,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Illinoia spp.,1.161373863,-0.186112074,0.411832032,-0.799481817,0.685319853,0.667266384,0.73826895,4,2007,2012,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Iziphya flabella,2.233411067,0.999999963,-1.904116817,3.004884212,0.999754838,0.321566086,1.060577214,4,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Lipaphis pseudobrassicae,0.535541315,0.99999787,-0.549312129,-0.585638684,0.998801771,0.816305594,9.163594707,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Macrosiphoniella spp.,0.649424505,-0.52569156,0.146884266,-0.300400924,0.766083779,0.740361533,3.068895459,7,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Macrosiphum euphorbiae,0.602379509,0.37105807,0.914661186,-2.108289419,0.188456933,0.104506068,7.066328783,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Monellia caryella,0.115995632,-0.926304197,-0.41679418,1.067881905,0.058721249,0.03223732,4.587324074,6,2006,2011,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Myzus lythri,1.783907818,0.9568093,-1.379473204,0.885093982,0.774884114,0.806682787,3.046658523,7,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Myzus persicae,1.062768185,0.581015263,0.110727211,-0.602383236,0.922030492,0.758809245,5.217710591,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Nearctaphis bakeri,1.999980875,0.999990437,-1.17E-05,1.632993162,0.999999974,0.666664542,1.204861654,4,2006,2009,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Nearctaphis crataegifoliae,0.52611434,-0.646433327,-0.674013202,1.893334831,0.207962423,0.127935971,1.647793816,5,2006,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Prociphilus spp.,0.779547397,-0.358015116,-0.275800097,0.739323716,0.666084678,0.568245297,1.601786763,5,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Protaphis middletonii,0.960067443,0.420684207,1.068477065,-2.605740777,0.356111862,0.208549643,2.244376588,5,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Rhopalosiphum maidis,0.252570034,-0.306425355,1.285445058,-2.844702534,0.000677339,0.000246272,9.423371497,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Rhopalosiphum nymphaeae,1.061557413,-0.155894032,0.130408415,-0.350622695,0.845820702,0.790510563,2.415320527,7,2006,2012,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Rhopalosiphum oxyacanthae,0.442155092,-0.53493431,0.763401579,-1.765670538,0.025332126,0.010543854,6.790585426,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Rhopalosiphum padi,0.611156876,0.090207991,1.015502557,-2.286291348,0.073491808,0.037591555,6.521995847,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Rhopalosiphum rufiabdominale,0.586060711,0.999996617,0.068585995,-2.214449789,0.999819761,0.410779479,8.803008305,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Schizaphis graminum,0.428300329,-0.314448346,1.06227896,-2.342654594,0.009108551,0.004121777,7.29779902,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Shivaphis celti,1.161819155,-0.051077669,-0.124474287,0.250927002,0.889286869,0.868349138,2.313698682,7,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Sipha elegans,0.612571492,-0.681875007,0.219380098,-0.252089884,0.549977599,0.738103715,2.269989664,6,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Sipha flava,1.434153507,0.112260585,-0.098299024,0.165353532,0.932973867,0.937458535,1.202459378,5,2006,2011,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Sitobion avenae,0.64135428,0.999996612,0.051377068,-2.277631456,0.999870851,0.418352036,8.442373822,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Tetraneura spp.,0.891088404,0.999996867,-0.084677982,-1.647271949,0.999827115,0.600451853,6.390773293,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Therioaphis riehmi,1.454389064,0.353203411,-0.556338488,1.250766832,0.607132498,0.555137627,1.948642524,6,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Dixon Springs,Therioaphis trifolii,0.305909625,0.17086032,1.248243906,-2.828259336,0.010207476,0.00348281,9.423858289,10,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Acyrthosiphon pisum,0.547968456,0.549936905,0.947219279,-2.30717407,0.195220417,0.079356301,11.12894172,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Anoecia cornicola,1.124901188,0.218050939,-0.346298757,0.776763084,0.66350893,0.604417043,3.810272408,9,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Anoecia oenotherae,0.936626319,-0.20390321,0.325305602,-1.056845689,0.568557096,0.438495162,2.147899281,6,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Aphis coreopsidis,0.312262185,-0.893121953,0.384241543,-0.457416483,0.244223661,0.468821361,3.955049624,7,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Aphis craccivora,0.710027211,0.999995253,-0.296556663,-1.800855415,0.999152586,0.59213313,11.22662138,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Aphis fabae,1.075127628,0.847497484,-0.83782358,1.604673377,0.669620405,0.546797209,5.961339298,10,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Aphis glycines,0.918413153,-0.266346898,0.196781931,-0.416829075,0.630299388,0.581285045,6.483991309,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Aphis gossypii,1.012388997,0.348646906,0.342473514,-0.850096231,0.641476891,0.52063781,6.993318083,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Aphis illinoisensis,0.721980924,-0.348962288,0.368805421,-0.973444886,0.469998784,0.405966345,2.447904583,6,2008,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Aphis nasturtii,0.886089542,-0.334096187,0.022612358,-3.90E-16,0.952811771,1,6.584225989,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Aphis nerii,1.058827732,0.04219437,-0.402402436,0.969044957,0.538022579,0.453482154,3.75192419,9,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Aphis polygonata,0.300242304,-0.823272264,-0.739000632,1.919533708,0.129529781,0.133051452,1.10429096,4,2007,2012,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Aphis spiraecola,1.07924339,0.114830077,0.254376891,-0.549656219,0.669813222,0.613440537,6.164371981,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Brachycaudus helichrysi,0.048192771,0.999999963,-0.692771084,2.602409627,0.999392785,0.01212166,4.906196129,4,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Calaphis betulella,1.294529732,0.914995695,0.589395438,0.034045154,0.840883937,0.990262759,3.736556913,7,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Capitophorus elaeagni,0.352223425,-0.6117412,0.972648767,-2.130537414,0.000618117,0.0002881,10.56960873,13,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Capitophorus hippophaes,0.458044245,-0.589501083,0.857166754,-1.838277094,0.002972284,0.001058459,10.07484125,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Colopha ulmicola,1.1027952,0.2901542,-0.310123925,0.615322938,0.669591643,0.655476497,5.860494696,13,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Drepanaphis acerifoliae,0.527675249,0.717987009,-1.444144455,3.494557789,0.201966896,0.057437719,4.373072453,6,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Dysaphis plantaginea,0.572175667,-0.612883141,0.112296729,-0.168108227,0.702254036,0.777857345,6.360701554,11,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Forda marginata,0.482688669,-0.509210915,0.84399582,-2.096494514,0.04090806,0.026473828,3.918485288,7,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Geoica utricularia,0.854309581,-0.359875557,0.39642763,-0.786461033,0.454899273,0.465019769,2.701789874,7,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Hamamelistes spinosus,3.546048042,0.961873891,-0.627939315,-0.075906579,0.935578489,0.98518563,0.792723711,4,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Hayhurstia atriplicis,0.399307772,-0.542056752,-0.768403372,1.807458197,0.044894532,0.036437368,4.288049212,7,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Hyadaphis foeniculi,0.891660203,0.419247521,0.606298497,-1.552075325,0.428218975,0.282401023,7.284557258,13,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Hyalopterus pruni,0.775938736,0.064261904,0.831371713,-1.851106801,0.183730952,0.117383419,4.898503633,9,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Hysteroneura setariae,1.108196425,0.052713617,0.276331569,-0.78553496,0.666083786,0.580250943,3.522595338,9,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Lipaphis pseudobrassicae,0.509656004,0.50808088,0.943082954,-2.253928478,0.157482879,0.062677087,11.46225519,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Macrosiphoniella spp.,1.589875421,0.999999974,-1.815708837,2.214149015,0.999749274,0.523468892,3.923372727,8,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Macrosiphum euphorbiae,0.392779862,-0.338260985,1.197745005,-2.587504349,0.000418881,0.000110299,11.4585192,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Monellia caryella,1.333321816,0.999991362,-1.499991362,2.222222222,0.996182079,0.422647237,1.792648319,4,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Myzocallis spp.,0.570433877,0.518131939,-0.876932262,1.964177074,0.348066287,0.218678048,3.14900028,5,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Myzus lythri,0.594219283,-0.488762131,-0.725915727,1.952424401,0.201323602,0.121682011,2.610595682,6,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Myzus persicae,1.017571975,0.342602691,0.427314743,-1.000419068,0.560531576,0.449475787,6.95029344,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Nearctaphis bakeri,1.037147395,-0.065110075,-0.616142783,1.182230249,0.506713392,0.455426584,2.054304191,6,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Nearctaphis crataegifoliae,0.901414248,-0.271672989,-0.337042093,0.771349156,0.465342143,0.37758826,4.949207011,11,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Prociphilus spp.,1.984391388,0.933585886,1.720046416,-1.905926344,0.678469349,0.606177653,2.701716006,7,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Protaphis middletonii,1.021062764,0.136162457,0.391664217,-0.924802195,0.511318905,0.403376546,6.071934722,13,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Rhopalosiphum cerasifoliae,1.315262457,0.97385889,-1.595846399,2.146360056,0.772476582,0.449179513,2.566407258,5,2006,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Rhopalosiphum maidis,0.831736762,0.553516503,0.60289226,-1.062715524,0.494392759,0.489338277,8.634060145,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Rhopalosiphum nymphaeae,0.54396628,0.999996402,-0.551385327,-0.224036337,0.998432793,0.938933443,12.82512449,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Rhopalosiphum oxyacanthae,1.031501507,0.154363429,0.501477877,-1.102001902,0.413944571,0.338611619,6.032482691,13,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Rhopalosiphum padi,0.508538541,-0.044064019,1.129343841,-2.422024387,0.007131388,0.002595711,10.40347958,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Rhopalosiphum rufiabdominale,0.70965127,-0.027348648,0.914304696,-1.965170185,0.049127232,0.024668189,8.432483444,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,DPAC,Schizaphis graminum,0.830798011,-0.238869547,0.559697184,-1.167271813,0.172816301,0.127141624,7.131679491,14,2006,2019,herbivore,terrestrial,n,Hemiptera
